Species,AreaSqKM,Shape_Length,Shape_Area,LENGTHKM,FCODE,StreamOrde,Pathlength,ArbolateSu,TotDASqKM,Q0001E,V0001E,Qincr0001E,TEMP0001,PPT0001,PET0001,QLOSS0001,Q0001E_min,Q0001E_max,TempVC,TempVMA,Temp_min,Temp_max,PrecipVC,PrecipVMA,Precip_min,Precip_max,RunOffVMA,RunOff_min,RunOff_max,NLCD11P,NLCD21P,NLCD22P,NLCD23P,NLCD24P,NLCD31P,NLCD41P,NLCD42P,NLCD43P,NLCD52P,NLCD71P,NLCD81P,NLCD82P,NLCD90P,NLCD95P,NLCD1,NLCD2,NLCD3,NLCD4,NLCD5,NLCD7,NLCD8,NLCD9,NLCD11PC,NLCD21PC,NLCD22PC,NLCD23PC,NLCD24PC,NLCD31PC,NLCD41PC,NLCD42PC,NLCD43PC,NLCD52PC,NLCD71PC,NLCD81PC,NLCD82PC,NLCD90PC,NLCD95PC,NLCD1_1,NLCD2_1,NLCD3_1,NLCD4_1,NLCD5_1,NLCD7_1,NLCD8_1,NLCD9_1,slope_MEAN,road_density_MEAN,FLNLCD_11,FLNLCD_21,FLNLCD_22,FLNLCD_23,FLNLCD_24,FLNLCD_31,FLNLCD_41,FLNLCD_42,FLNLCD_43,FLNLCD_52,FLNLCD_71,FLNLCD_81,FLNLCD_82,FLNLCD_90,FLNLCD_95,Other,Forest,Wetland,pctForest,pctWetland,ShadedSegments,ShadedLength,LongestSegment,MeanShadeLength,cold,cool,warm,TotLength,Crossings,PctCanopy,PctImpervious
0,0.9972,5640.000150796387,997199.9881234273,1.505,46006,1,425.196,2.51,2.4048,0.988,0.72128,0.41058,16.0139,1216.98419,849.88321,0.0,0.161,2.377,1600.093211,1601.339965,522.960998,2635.449951,121627.419162,121700.0,8295.20996,12104.90039,367.691009,5.0,73.845703,0.0,2.527076,0.0,0.0,0.0,0.0,64.620939,16.245487,1.263538,1.98556,4.693141,8.66426,0.0,0.0,0.0,0.0,0.0252,0.0252,0.0252,0.657,0.0468,0.0864,0.0,0.0,5.164671,0.374251,0.0,0.0,0.0,49.026946,15.718563,0.523952,0.823353,7.821856,20.546407,0.0,0.0,0.0,0.0,0.1332,0.1332,0.1242,1.2006,0.1881,0.4941,0.0,2.9739910192612813,1.5261666633807365,0.0,0.0,0.0,0.0,0.0,0.0,59400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91800.0,0.0,100.0,0.0,1,1505.3528730614887,1505.3528730614887,1505.3528730614887,0.0,0.0,0.0,0.0,0,80.06137184115524,0.22111913357400723
0,1.3527,6359.9998040883365,1352700.0562473892,1.569,46003,1,373.088,1.569,1.3527,0.451,0.73819,0.45128,16.48608,1163.3358,868.94207,0.0,0.072,1.2,1648.839965,1648.839965,586.840026,2665.149902,116333.0,116333.0,7373.259765,12131.40039,297.927001,4.0,66.0,0.0,11.842981,3.260146,0.532269,0.0,0.0,30.073187,45.642049,0.0,0.0,2.860945,5.788423,0.0,0.0,0.0,0.0,0.2115,0.2115,0.1602,0.4509,0.0387,0.0783,0.0,0.0,11.842981,3.260146,0.532269,0.0,0.0,30.073187,45.642049,0.0,0.0,2.860945,5.788423,0.0,0.0,0.0,0.0,0.2115,0.2115,0.1602,0.4509,0.0387,0.0783,0.0,3.100932297394106,6.100896279651645,0.0,0.0,0.0,0.0,0.0,0.0,39600.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108900.0,0.0,100.0,0.0,1,1568.9868496792776,1568.9868496792776,1568.9868496792776,0.0,0.0,0.0,0.0,0,80.11310711909515,1.872255489021956
0,1.9485,8999.999566164966,1948499.9919465901,2.31,46003,1,382.552,2.31,1.9485,0.691,0.71498,0.69109,16.25463,1176.58628,859.68858,0.0,0.104,1.785,1625.25,1625.25,556.703979,2653.129882,117658.0,117658.0,7590.25,11915.599609,316.734008,4.0,68.118202,0.0,2.817552,1.062356,0.0,0.0,0.0,16.489607,34.734411,1.524249,1.200924,7.898383,34.272517,0.0,0.0,0.0,0.0,0.0756,0.0756,0.0549,0.3717,0.1539,0.6678,0.0,0.0,2.817552,1.062356,0.0,0.0,0.0,16.489607,34.734411,1.524249,1.200924,7.898383,34.272517,0.0,0.0,0.0,0.0,0.0756,0.0756,0.0549,0.3717,0.1539,0.6678,0.0,2.03529114844342,2.6955577883929633,0.0,0.0,0.0,0.0,0.0,0.0,27900.0,36000.0,7200.0,0.0,1800.0,12600.0,0.0,0.0,0.0,43200.0,140400.0,0.0,76.47058823529412,0.0,22,1977.579516798909,1068.1025481710221,89.88997803631405,0.0,0.0,0.0,0.0,0,62.40692840646651,0.5690531177829099
0,1.1646,6060.00001521036,1164600.0114031837,1.289,46003,1,419.092,1.289,1.1646,0.472,0.68506,0.472,16.00816,1211.2843,848.47572,0.0,0.078,1.143,1600.96997,1600.96997,525.437011,2631.280029,121128.0,121128.0,8221.089843,12072.40039,361.937011,5.0,73.0,0.618238,6.33694,7.727975,0.0,0.0,0.0,27.666151,22.797527,2.395672,0.0,3.709428,27.279753,1.468315,0.0,0.0,0.0072,0.1638,0.1638,0.0738,0.4401,0.0432,0.3348,0.0,0.618238,6.33694,7.727975,0.0,0.0,0.0,27.666151,22.797527,2.395672,0.0,3.709428,27.279753,1.468315,0.0,0.0,0.0072,0.1638,0.1638,0.0738,0.4401,0.0432,0.3348,0.0,1.5524941610152239,8.27728091804469,0.0,0.0,0.0,0.0,0.0,0.0,32400.0,8100.0,1800.0,0.0,0.0,900.0,0.0,0.0,0.0,27900.0,116100.0,0.0,80.625,0.0,2,1267.2140043218992,806.0484740641161,633.6070021609496,0.0,0.0,0.0,0.0,0,61.52318392581144,3.071097372488408
0,0.0297,1020.0000421628356,29699.998396371506,0.209,55800,6,388.259,7509.746,9815.1057,0.011,0.36004,0.01124,16.06167,1192.38,850.71622,0.0,0.001,0.028,1466.603467,1606.0,534.0,2639.0,124081.134163,119236.0,7814.0,11881.0,338.0,4.0,71.0,60.606061,0.0,0.0,0.0,0.0,0.0,39.393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,2.680999,12.845232,6.811363,2.328577,1.015884,0.159183,40.852784,8.983389,2.151953,2.354298,3.558753,15.551695,0.194917,0.488186,0.022786,263.1429,2257.578,2257.578,1260.7731,4889.5029,349.2954,1545.5466,50.1525,0.059058898890560325,2.59114861127102,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,11700.0,0.0,39.39393939393939,0.0,1,27.15889097477951,27.15889097477951,27.15889097477951,0.0,0.0,0.0,0.0,0,38.666666666666664,0.0
0,0.0045,360.0000266432762,4499.999666062984,0.076,55800,1,417.583,0.811,0.6606,0.268,0.52095,0.00182,16.03,1212.76,850.29219,0.0,0.044,0.648,1603.0,1603.0,527.0,2635.0,121285.987738,121275.0,8214.0,12065.0,363.0,5.0,73.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087193,1.907357,2.452316,0.0,0.0,0.0,13.487738,66.348774,0.408719,1.089918,0.953678,9.264305,0.0,0.0,0.0,0.027,0.0288,0.0288,0.0126,0.108,0.0063,0.0612,0.0,1.0947440624237061,0.8489134907722473,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0,50.0,0.0,1,27.830246401216044,27.830246401216044,27.830246401216044,0.0,0.0,0.0,0.0,0,47.4,0.0
0,1.071,5819.999964127401,1071000.0015462341,1.22,46003,1,434.585,1.22,1.071,0.445,0.69277,0.44565,16.0008,1219.79351,848.86769,0.0,0.071,1.066,1599.849975,1599.849975,523.307983,2633.21997,121980.0,121980.0,8312.20996,12215.200195,371.596008,5.0,74.004997,0.0,12.352941,5.12605,5.966387,2.352941,0.0,36.890756,9.07563,2.184874,0.0,9.159664,13.94958,0.0,2.941176,0.0,0.0,0.2763,0.2763,0.1323,0.4734,0.0981,0.1494,0.0315,0.0,12.352941,5.12605,5.966387,2.352941,0.0,36.890756,9.07563,2.184874,0.0,9.159664,13.94958,0.0,2.941176,0.0,0.0,0.2763,0.2763,0.1323,0.4734,0.0981,0.1494,0.0315,2.4070588361816245,8.460156719624495,0.0,3600.0,2700.0,0.0,0.0,0.0,19800.0,0.0,1800.0,0.0,0.0,0.0,0.0,10800.0,0.0,11700.0,40500.0,17100.0,58.44155844155844,24.675324675324674,6,592.4652303305711,482.73135383567063,98.74420505509518,0.0,0.0,0.0,0.0,0,68.05294117647058,7.998319327731092
0,0.4959,4080.000268664628,495899.9974105934,0.833,46003,1,402.916,0.833,0.4959,0.185,0.61332,0.18573,16.3122,1198.53369,862.50517,0.0,0.026,0.466,1631.47998,1631.47998,549.0,2652.47998,119854.0,119854.0,7895.319824,12277.599609,334.475006,4.0,70.0,0.0,6.533575,7.803993,0.0,0.0,3.448276,33.938294,24.682396,0.0,0.0,3.448276,20.145191,0.0,0.0,0.0,0.0,0.0711,0.0711,0.0324,0.207,0.0171,0.0999,0.0,0.0,6.533575,7.803993,0.0,0.0,3.448276,33.938294,24.682396,0.0,0.0,3.448276,20.145191,0.0,0.0,0.0,0.0,0.0711,0.0711,0.0324,0.207,0.0171,0.0999,0.0,1.2947281282631757,9.35284354942031,0.0,0.0,0.0,0.0,0.0,0.0,24300.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68400.0,0.0,100.0,0.0,1,833.2519271817442,833.2519271817442,833.2519271817442,0.0,0.0,0.0,0.0,0,64.70417422867514,3.159709618874773
0,1.5309,6899.999744045067,1530900.0031271067,1.931,46003,1,410.235,1.931,1.5309,0.609,0.70846,0.60949,16.06759,1208.48111,851.84362,0.0,0.102,1.49,1607.170043,1607.170043,530.419006,2638.95996,120848.0,120848.0,8060.040039,12013.40039,355.53601,5.0,72.390403,0.0,3.35097,0.0,0.0,0.0,0.0,29.394474,35.626102,4.879483,1.763668,4.232804,20.752499,0.0,0.0,0.0,0.0,0.0513,0.0513,0.0513,0.5247,0.0648,0.3177,0.0,0.0,3.35097,0.0,0.0,0.0,0.0,29.394474,35.626102,4.879483,1.763668,4.232804,20.752499,0.0,0.0,0.0,0.0,0.0513,0.0513,0.0513,0.5247,0.0648,0.3177,0.0,2.307057507051432,2.271207479502719,0.0,900.0,0.0,0.0,0.0,0.0,32400.0,28800.0,6300.0,0.0,0.0,1800.0,0.0,0.0,0.0,11700.0,156600.0,0.0,93.04812834224599,0.0,6,1873.956871505671,1073.3980656220263,312.32614525094516,0.0,0.0,0.0,0.0,0,65.64373897707232,0.20458553791887124
0,0.8469,5220.000286377966,846900.0193714309,0.638,46003,1,414.127,0.638,0.8469,0.335,0.68379,0.33556,16.14978,1207.81811,855.0653,0.0,0.056,0.829,1615.270019,1615.270019,542.393005,2642.629882,120783.0,120783.0,8140.25,12051.200195,353.84201,5.0,72.836303,0.0,4.675877,0.0,0.10627,0.0,0.0,26.673751,23.273114,0.0,3.825717,13.177471,28.2678,0.0,0.0,0.0,0.0,0.0405,0.0405,0.0396,0.2259,0.1116,0.2394,0.0,0.0,4.675877,0.0,0.10627,0.0,0.0,26.673751,23.273114,0.0,3.825717,13.177471,28.2678,0.0,0.0,0.0,0.0,0.0405,0.0405,0.0396,0.2259,0.1116,0.2394,0.0,2.712928108910572,2.3118050673562838,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,4500.0,28800.0,0.0,86.48648648648648,0.0,2,578.1615610750939,396.45235032658366,289.08078053754696,0.0,0.0,0.0,0.0,0,51.742826780021254,0.4718384697130712
0,0.3141,3599.9997664635803,314099.9679980946,0.714,46006,2,431.201,4.29,5.2245,2.21,0.79182,0.1326,16.05687,1226.7681,852.64377,0.0,0.491,5.276,1601.015678,1605.800048,526.0,2640.010009,122736.818605,122677.0,8403.950195,12293.299804,377.0,5.0,75.0,0.0,0.0,0.0,4.584527,2.86533,0.0,64.756447,0.573066,7.73639,2.005731,3.438395,12.320917,0.0,1.719198,0.0,0.0,0.0234,0.0234,0.0,0.2277,0.0108,0.0387,0.0054,0.39621,42.635659,13.763997,4.547804,1.395349,0.0,24.099914,5.099053,1.188631,0.155039,1.998277,4.616709,0.0,0.103359,0.0,0.0207,3.2571,3.2571,2.2275,2.0403,0.1044,0.2412,0.0054,3.6105345998247578,5.799214057731082,0.0,0.0,0.0,0.0,0.0,0.0,20700.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0,45000.0,3600.0,86.20689655172413,6.896551724137931,1,619.8977074483541,619.8977074483541,619.8977074483541,0.0,0.0,0.0,0.0,0,78.55014326647564,5.650429799426934
0,0.7164,6059.99941522521,716400.0290533062,1.129,46006,2,379.187,4.432,4.2336,1.447,0.75783,0.24482,16.30833,1167.0826,862.01889,0.0,0.227,3.805,1630.38878,1630.920043,563.520019,2656.72998,116645.262755,116708.0,7444.930175,12042.299804,305.183013,4.0,66.814102,0.0,1.884422,0.0,0.0,0.0,0.0,9.045226,80.025126,4.145729,2.763819,2.135678,0.0,0.0,0.0,0.0,0.0,0.0135,0.0135,0.0135,0.0945,0.0153,0.0,0.0,0.531463,4.719388,0.276361,0.0,0.0,0.0,17.623299,48.129252,3.97534,1.020408,11.543367,12.181123,0.0,0.0,0.0,0.0225,0.2115,0.2115,0.1998,0.9261,0.4887,0.5157,0.0,3.0700619021739493,2.3657536807671264,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,10800.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77400.0,0.0,100.0,0.0,1,1129.4052141334666,1129.4052141334666,1129.4052141334666,0.0,0.0,0.0,0.0,0,87.93718592964824,0.0992462311557789
0,1.4085,6600.0000551835865,1408499.9795077264,1.119,46006,1,412.415,1.827,1.9989,0.792,0.73959,0.55842,16.1205,1207.459,854.34352,0.0,0.134,1.936,1612.402215,1612.160034,536.551025,2643.560058,120756.633048,120746.0,8139.819824,12026.0,354.053985,5.0,72.054298,0.0,4.28115,0.063898,0.0,0.0,0.0,47.028754,22.683706,2.428115,0.830671,6.837061,15.846645,0.0,0.0,0.0,0.0,0.0612,0.0612,0.0603,0.6975,0.0963,0.2232,0.0,0.0,8.554705,1.755966,0.0,0.0,0.0,41.512832,18.595227,5.447996,0.765421,5.222873,18.14498,0.0,0.0,0.0,0.0,0.2061,0.2061,0.171,0.9738,0.1044,0.3627,0.0,2.5392684746664553,5.259468566419217,0.0,0.0,0.0,0.0,0.0,0.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63900.0,0.0,100.0,0.0,1,1119.3810023467115,1119.3810023467115,1119.3810023467115,0.0,0.0,0.0,0.0,0,73.93099041533546,0.2645367412140575
0,26.1414,34020.00061809276,26141399.962376114,7.76,46006,1,393.298,7.76,26.1414,11.345,0.94994,11.34515,16.27151,1202.15481,859.10173,0.0,5.692,23.729,1627.23999,1627.23999,562.265991,2650.530029,120216.0,120216.0,7988.439941,12132.700195,347.135986,4.83261,72.731597,0.0,3.122633,0.285754,0.020657,0.0,1.921091,23.628038,46.047649,0.908903,7.567307,10.696826,4.189906,0.0,1.611237,0.0,0.0,0.8964,0.8964,0.8163,6.489,2.7963,1.0953,0.4212,0.0,3.122633,0.285754,0.020657,0.0,1.921091,23.628038,46.047649,0.908903,7.567307,10.696826,4.189906,0.0,1.611237,0.0,0.0,0.8964,0.8964,0.8163,6.489,2.7963,1.0953,0.4212,2.474483972497219,3.722883929426222,0.0,1800.0,0.0,0.0,0.0,0.0,110700.0,69300.0,13500.0,0.0,3600.0,0.0,0.0,94500.0,0.0,121500.0,896400.0,363600.0,64.88599348534201,26.319218241042346,83,5054.368475554693,1232.9172192141068,60.89600572957461,0.0,0.0,0.0,0.0,0,79.19355505060938,0.2687805549817531
0,1.1124,6480.000079645178,1112399.984673946,1.108,46006,1,414.595,1.968,2.0025,0.809,0.71508,0.44859,16.02611,1210.6537,850.12665,0.0,0.134,1.965,1602.645543,1602.810058,525.776,2635.419921,121097.892584,121065.0,8210.370117,12026.099609,360.121002,5.0,73.0,0.0,8.252427,2.588997,0.0,0.0,0.0,62.055016,10.113269,6.067961,4.20712,4.854369,1.860841,0.0,0.0,0.0,0.0,0.1206,0.1206,0.0918,0.7866,0.054,0.0207,0.0,0.0,14.696629,2.247191,0.0,0.0,0.0,59.820224,7.730337,4.674157,2.337079,5.797753,2.696629,0.0,0.0,0.0,0.0,0.3393,0.3393,0.2943,1.3365,0.1161,0.054,0.0,2.4945004148511245,5.275218997476171,0.0,1800.0,0.0,0.0,0.0,0.0,41400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,81000.0,0.0,94.73684210526315,0.0,3,1064.9905267979004,1034.2563841443475,354.9968422659668,0.0,0.0,0.0,0.0,0,80.83252427184466,1.639967637540453
0,0.3519,3659.9998042438338,351900.00659469847,0.295,55800,1,418.1,0.294,0.3519,0.143,0.56719,0.14303,16.03246,1213.06549,850.42675,0.0,0.023,0.345,1603.0,1603.0,526.00299,2635.0,121306.0,121306.0,8226.969726,12065.90039,362.984985,5.0,73.0,6.649616,1.790281,2.557545,0.0,0.0,0.0,16.368286,61.381074,0.0,2.046036,1.790281,7.41688,0.0,0.0,0.0,0.0234,0.0153,0.0153,0.0063,0.0666,0.0063,0.0261,0.0,6.649616,1.790281,2.557545,0.0,0.0,0.0,16.368286,61.381074,0.0,2.046036,1.790281,7.41688,0.0,0.0,0.0,0.0234,0.0153,0.0153,0.0063,0.0666,0.0063,0.0261,0.0,2.12833750613815,1.660472366663501,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,17100.0,0.0,54.285714285714285,0.0,3,46.15832387458492,41.82499113528433,15.386107958194975,0.0,0.0,0.0,0.0,0,84.75959079283888,1.3094629156010231
0,0.7254,5399.999999696722,725399.9953857719,1.247,46006,2,399.078,12.513,11.7585,5.253,0.84907,0.98892,16.09192,1197.07811,852.23535,0.0,0.713,10.879,1615.116795,1609.319946,537.382019,2641.0,119939.424493,119708.0,7912.299804,11960.5,344.049987,4.0,71.9169,0.0,1.736973,0.0,0.0,0.0,0.0,39.081886,27.543424,8.684864,0.496278,9.057072,13.399504,0.0,0.0,0.0,0.0,0.0126,0.0126,0.0126,0.3465,0.0657,0.0972,0.0,0.275545,7.286644,0.566399,0.0,0.0,0.0,21.798699,38.04822,5.518561,0.551091,6.169154,19.48718,0.260237,0.0,0.03827,0.0324,0.9234,0.9234,0.8568,3.2787,0.7254,2.322,0.0045,2.656767290649432,4.938262001160653,0.0,900.0,0.0,0.0,0.0,0.0,48600.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,103500.0,0.0,97.45762711864407,0.0,2,1214.7760736294936,1180.2594356042778,607.3880368147468,0.0,0.0,0.0,0.0,0,78.74937965260546,0.17369727047146402
0,0.7533,5459.999837474549,753300.0050149532,0.703,46003,1,404.482,0.703,0.7533,0.299,0.64278,0.29952,16.0764,1207.3389,852.42334,0.0,0.05,0.729,1607.5,1607.5,531.224975,2640.300048,120733.0,120733.0,8106.850097,12005.5,355.07901,5.0,72.0,0.0,1.67264,0.0,0.0,0.0,0.0,4.659498,74.79092,0.83632,1.911589,6.09319,3.225806,0.0,6.810036,0.0,0.0,0.0126,0.0126,0.0126,0.0414,0.0459,0.0243,0.0513,0.0,1.67264,0.0,0.0,0.0,0.0,4.659498,74.79092,0.83632,1.911589,6.09319,3.225806,0.0,6.810036,0.0,0.0,0.0126,0.0126,0.0126,0.0414,0.0459,0.0243,0.0513,3.131119900279575,2.7470220049649585,0.0,0.0,0.0,0.0,0.0,0.0,900.0,9900.0,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,0.0,30600.0,36000.0,45.94594594594595,54.054054054054056,14,368.6076493261619,100.90127288257506,26.329117809011564,0.0,0.0,0.0,0.0,0,78.36917562724014,0.13739545997610514
0,0.0072,479.9997021931763,7200.000065823067,0.081,55800,2,404.979,7.985,7.1352,2.842,0.73673,0.00285,16.0475,1207.37,851.2629,0.0,0.495,6.907,1605.383533,1605.0,529.0,2640.0,120805.160192,120736.0,8143.0,11999.0,354.0,5.0,72.0,12.5,0.0,0.0,0.0,0.0,0.0,50.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,4.919274,4.856206,2.409183,0.605449,0.315338,0.920787,24.432391,21.569122,1.32442,6.672553,25.340565,6.559031,0.0,0.075681,0.0,0.351,0.5841,0.5841,0.3465,2.0097,1.8081,0.468,0.0054,3.3322243243455887,1.0340018272399902,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1800.0,0.0,66.66666666666666,0.0,1,31.520785776442594,31.520785776442594,31.520785776442594,0.0,0.0,0.0,0.0,0,82.0,0.0
0,0.5616,3959.999893112358,561600.0066364243,0.694,46003,1,416.455,0.694,0.5616,0.223,0.65651,0.22372,16.12072,1208.47829,853.93605,0.0,0.037,0.55,1612.290039,1612.290039,538.593017,2641.540039,120847.0,120847.0,8157.109863,12060.0,355.747009,5.0,72.890998,0.0,5.769231,0.0,0.0,0.0,0.0,12.019231,56.730769,6.089744,0.320513,3.685897,15.384615,0.0,0.0,0.0,0.0,0.0324,0.0324,0.0324,0.1017,0.0207,0.0864,0.0,0.0,5.769231,0.0,0.0,0.0,0.0,12.019231,56.730769,6.089744,0.320513,3.685897,15.384615,0.0,0.0,0.0,0.0,0.0324,0.0324,0.0324,0.1017,0.0207,0.0864,0.0,2.069003357146031,5.667006399386969,0.0,900.0,0.0,0.0,0.0,0.0,10800.0,6300.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,43200.0,0.0,92.3076923076923,0.0,2,659.9591282391275,453.2328135115597,329.97956411956375,0.0,0.0,0.0,0.0,0,79.41826923076923,0.8733974358974359
0,25.2522,43200.000997585754,25252199.960239295,12.582,46006,1,387.635,12.582,25.2522,10.654,0.95019,10.65405,16.32008,1195.5181,861.75446,0.0,4.827,22.586,1632.099975,1632.099975,567.182983,2656.320068,119552.0,119552.0,7856.740234,12042.700195,336.507995,4.020959,71.511001,0.306508,2.099223,0.042769,0.0,0.0,0.024948,18.932212,61.661558,0.577375,2.537601,11.248129,1.425618,0.0,1.144059,0.0,0.0774,0.5409,0.5409,0.5301,4.9374,2.8404,0.36,0.2889,0.306508,2.099223,0.042769,0.0,0.0,0.024948,18.932212,61.661558,0.577375,2.537601,11.248129,1.425618,0.0,1.144059,0.0,0.0774,0.5409,0.5409,0.5301,4.9374,2.8404,0.36,0.2889,2.54439755205257,2.454120369382047,8100.0,1800.0,0.0,0.0,0.0,0.0,252000.0,115200.0,12600.0,0.0,6300.0,5400.0,0.0,79200.0,0.0,113400.0,1285200.0,226800.0,79.06976744186046,13.953488372093023,95,9943.847100047,1886.5370549745464,104.67207473733684,0.0,0.0,0.0,0.0,0,81.58022667331956,0.15343217620642954
0,3.5658,11580.000290475631,3565799.9898679596,2.624,46006,2,378.217,6.255,6.4071,2.197,0.79134,1.22054,16.47851,1170.05101,868.85268,0.0,0.344,5.781,1648.254518,1648.0,585.90802,2665.590087,117066.633516,117004.0,7466.939941,12015.799804,305.671997,4.0,66.908897,0.757193,2.852095,0.0,0.0,0.0,0.126199,21.756689,56.587582,0.959112,3.533569,6.133266,6.890459,0.0,0.403836,0.0,0.027,0.1017,0.1017,0.1017,0.81,0.2187,0.2457,0.0144,1.517067,2.697008,0.056188,0.042141,0.0,0.407361,17.95196,46.284591,0.674252,2.542492,8.357915,18.626211,0.618064,0.22475,0.0,0.0972,0.1791,0.1791,0.1728,1.197,0.5355,1.233,0.0144,2.3615441923111993,4.571502550451037,0.0,900.0,0.0,0.0,0.0,0.0,64800.0,19800.0,900.0,0.0,3600.0,0.0,0.0,2700.0,0.0,31500.0,216000.0,8100.0,84.50704225352112,3.169014084507042,12,2414.503195966533,739.5606833849984,201.20859966387775,0.0,0.0,0.0,0.0,0,83.98283695103483,0.1287228672387683
0,0.5904,4260.000081978877,590399.9798995061,0.831,46006,2,420.122,17.146,12.2283,5.708,0.82151,0.99153,16.01807,1212.78501,849.4101,0.0,2.781,11.498,1604.133121,1601.72998,524.5,2633.22998,121401.073232,121279.0,8047.240234,12032.099609,362.0,5.0,73.0,0.0,13.414634,1.981707,0.152439,0.0,0.0,69.817073,8.079268,0.762195,0.0,1.371951,2.286585,0.0,2.134146,0.0,0.0,0.0918,0.0918,0.0792,0.4284,0.0081,0.0135,0.0126,0.0,5.299183,0.191359,0.05152,0.01472,0.0,60.697726,12.49724,1.229116,0.301759,1.839994,17.774343,0.0,0.10304,0.0,0.0,0.6795,0.6795,0.648,7.596,0.225,2.1735,0.0126,2.591811135502123,9.002305233623924,0.0,0.0,0.0,0.0,0.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,106200.0,12600.0,88.7218045112782,10.526315789473683,1,830.7263557138466,830.7263557138466,830.7263557138466,0.0,0.0,100.0,5962.132060000001,0,87.29878048780488,1.3140243902439024
0,0.4455,3420.000453137503,445499.9789494471,0.628,46006,2,413.624,3.979,2.943,1.184,0.63519,0.17849,16.07068,1210.3576,852.07522,0.0,0.197,2.889,1605.542741,1607.400024,530.465026,2638.399902,121084.673394,121036.0,8090.620117,12032.700195,357.799987,5.0,73.0,11.515152,4.040404,3.636364,1.010101,0.0,0.0,32.323232,36.767677,2.828283,0.0,1.616162,6.262626,0.0,0.0,0.0,0.0513,0.0387,0.0387,0.018,0.1728,0.0072,0.0279,0.0,2.415902,7.981651,4.740061,1.651376,0.275229,0.0,33.792049,24.464832,0.703364,1.987767,10.366973,10.88685,0.0,0.733945,0.0,0.0711,0.4311,0.4311,0.2349,1.1547,0.3051,0.3204,0.0216,2.7589521988473757,3.029455032252302,16200.0,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51300.0,34200.0,0.0,40.0,0.0,1,182.64019598568854,182.64019598568854,182.64019598568854,0.0,0.0,0.0,0.0,0,74.64646464646465,2.2262626262626264
0,17.5068,31139.999604901583,17506800.0461444,5.838,46006,1,463.963,7.557,22.8042,10.405,0.95853,8.24309,15.57738,1194.9179,830.98545,0.0,5.089,20.65,1556.078798,1557.890014,469.89801,2603.129882,119439.711224,119492.0,8182.080078,11838.0,363.253997,5.0,72.1567,0.097676,43.476249,30.783467,7.135513,2.205429,0.0,10.4051,2.51388,0.318733,0.0,1.485708,0.89965,0.0,0.678593,0.0,0.0171,14.6358,14.6358,7.6113,7.2666,0.2601,0.1575,0.1188,0.244692,46.744021,31.166627,6.223854,1.902281,0.0,8.801011,2.099613,0.319678,0.0,1.255032,0.690662,0.0,0.552529,0.0,0.0558,19.62,19.62,10.6596,9.1872,0.2862,0.1575,0.126,1.8967358847961684,13.829358508354986,0.0,63000.0,2700.0,0.0,0.0,0.0,103500.0,1800.0,0.0,0.0,0.0,0.0,0.0,52200.0,0.0,232200.0,330300.0,112500.0,48.93333333333334,16.666666666666664,54,2600.4834644220305,482.3962107720235,48.157101193000564,0.0,0.0,100.0,109619.86106,3,53.533929673041335,19.56919596956611
